06/12/18,12032.49023,12144.5,11852.83008,12144.41016,12144.41016,0
07/12/18,12156.83008,12228.91016,11897.76953,11941.92969,11941.92969,4216690000
10/12/18,11922.71973,11939.04004,11696.58008,11889.29004,11889.29004,4151030000
11/12/18,11982.78027,12044,11805.71973,11860.65039,11860.65039,3905870000
12/12/18,12008.58984,12074.91016,11941.82031,11943.29004,11943.29004,3955890000
13/12/18,11985.78027,12011.40039,11892.78027,11936.16016,11936.16016,3927720000
14/12/18,11845.36035,11882.36035,11730.83984,11755.37988,11755.37988,4035020000
17/12/18,11712.80957,11752.74023,11480.08008,11532.12012,11532.12012,4616350000
18/12/18,11601.00977,11648.04981,11449.75,11502.16016,11502.16016,4470880000
19/12/18,11540.17969,11677.5,11313.03027,11371.83984,11371.83984,5127940000
20/12/18,11342.94043,11394.71973,11127.30957,11222.79004,11222.79004,5585780000
21/12/18,11198.88965,11364.13965,11013.41992,11036.83984,11036.83984,7609010000
24/12/18,10976.23047,10995.90039,10769.80957,10769.83008,10769.83008,2613930000
26/12/18,10801.46973,11204.45996,10724.19043,11204.08984,11204.08984,4233990000
27/12/18,11081.87012,11285.32031,10934.11035,11285.30957,11285.30957,4096610000
28/12/18,11343.86035,11416.51953,11252.23047,11290.9502,11290.9502,3702620000
31/12/18,11338.24023,11378.19043,11270.62988,11374.38965,11374.38965,3442870000
02/01/19,11238.76953,11407.79981,11204.28027,11383.53027,11383.53027,3733160000
03/01/19,11343.79004,11343.79004,11169.45996,11190.44043,11190.44043,3822860000
04/01/19,11323.73047,11559.01953,11323.73047,11533.33984,11533.33984,4213410000
07/01/19,11536.04981,11678.96973,11504.76953,11605.95996,11605.95996,4104710000
08/01/19,11702.5,11727.75,11621.15039,11716.23047,11716.23047,4081030000
09/01/19,11758.03027,11811.67969,11712.37012,11778.41992,11778.41992,4052480000
10/01/19,11731.54981,11843.59961,11701.80957,11839.30957,11839.30957,3704500000
11/01/19,11806.75,11851.54981,11762.49023,11848.00977,11848.00977,3434490000
14/01/19,11767.53027,11827.63965,11745.57031,11799.11035,11799.11035,3664450000
15/01/19,11798.03027,11877.41992,11798.03027,11868.67969,11868.67969,3572330000
16/01/19,11884.96973,11944.2002,11882.91016,11907.61035,11907.61035,3863770000
17/01/19,11873.82031,12033.58008,11862.42969,11994.54004,11994.54004,3772270000
18/01/19,12070.90039,12164.7002,12060.36035,12151.76953,12151.76953,3986730000
22/01/19,12075.40039,12075.40039,11940.91016,11999.37012,11999.37012,3908030000
23/01/19,12044.54981,12075.04981,11926.80957,12020.92969,12020.92969,3335610000
24/01/19,12006.19043,12048.12988,11969.04004,12029.4502,12029.4502,3433250000
25/01/19,12106.38965,12164.48047,12105.95996,12127.25,12127.25,3814080000
28/01/19,12040.66016,12066.58008,11984.86035,12065.11035,12065.11035,3612810000
29/01/19,12080.41992,12115.53027,12056.41992,12090.78027,12090.78027,3504200000
30/01/19,12130.00977,12266.54981,12104.21973,12222.38965,12222.38965,3867810000
31/01/19,12222.99023,12315.13965,12196.19043,12299.03027,12299.03027,4917650000
01/02/19,12312.25977,12350.54981,12287.20996,12329.69043,12329.69043,3759270000
04/02/19,12315.49023,12382.04981,12268.57031,12381.83008,12381.83008,3359840000
05/02/19,12409.04004,12431.9502,12378.40039,12428.25977,12428.25977,3560430000
06/02/19,12405.42969,12423.40039,12382.16992,12398.66992,12398.66992,3472690000
07/02/19,12345.54981,12347.61035,12215.30957,12295.21973,12295.21973,4099490000
08/02/19,12252.87012,12292.42969,12186.66016,12292.13965,12292.13965,3622330000
11/02/19,12304.79981,12320.12988,12274.9502,12297.90039,12297.90039,3361970000
12/02/19,12366.33984,12456.29004,12366.33984,12438.44043,12438.44043,3827770000
13/02/19,12462.91992,12510.87988,12452.44043,12474.88965,12474.88965,3670770000
14/02/19,12422.24023,12492.4502,12383.33008,12440.21973,12440.21973,3836700000
15/02/19,12503.48047,12603.83984,12503.48047,12603.46973,12603.46973,3641370000
19/02/19,12567.67969,12656.86035,12560.34961,12628.36035,12628.36035,3533710000
20/02/19,12627.61035,12695.54981,12624.05957,12673.66016,12673.66016,3835450000
21/02/19,12644.04981,12648.29004,12580.03027,12621.76953,12621.76953,3559710000
22/02/19,12654.38965,12700.05957,12644.15039,12694.51953,12694.51953,3427810000
25/02/19,12746.41016,12769.63965,12697.29004,12700.19043,12700.19043,3804380000
26/02/19,12685.32031,12729.25,12674.34961,12686.55957,12686.55957,3645680000
27/02/19,12680.91992,12706.12988,12637.84961,12689.87012,12689.87012,3767130000
28/02/19,12671.23047,12679.19043,12642.42969,12644.80957,12644.80957,4396930000
01/03/19,12698.23047,12740.40039,12645.57031,12700.66992,12700.66992,3972280000
04/03/19,12728.95996,12737.5,12537.79981,12637.26953,12637.26953,3919810000
05/03/19,12638.19043,12649.76953,12600.88965,12624.46973,12624.46973,3585690000
06/03/19,12622.49023,12623.78027,12529.23047,12538,12538,3786600000
07/03/19,12513.51953,12514.2002,12408.37988,12443.42969,12443.42969,3904860000
08/03/19,12364.69043,12418.29004,12336.49023,12415.12988,12415.12988,3423130000
11/03/19,12429.88965,12563.98047,12429.88965,12561.25977,12561.25977,3749030000
12/03/19,12576.75977,12611.46973,12571.04004,12582.80957,12582.80957,3414230000
13/03/19,12621.69043,12704.84961,12621.69043,12674.25977,12674.25977,3766150000
14/03/19,12668.78027,12685.38965,12637.44043,12660.16016,12660.16016,3469730000
15/03/19,12679.08008,12749.57031,12677.75977,12715.76953,12715.76953,5962730000
18/03/19,12732.26953,12786.79004,12726.46973,12781.41016,12781.41016,3552190000
19/03/19,12826.12012,12854.82031,12728.96973,12760.79004,12760.79004,3620220000
20/03/19,12749.61035,12789.37988,12658.25977,12700.25,12700.25,3771200000
21/03/19,12658.96973,12803.4502,12657.62988,12782.54004,12782.54004,3546800000
22/03/19,12709.26953,12716.87012,12533.29004,12539.41016,12539.41016,4237200000
25/03/19,12526.49023,12590.16992,12486.05957,12535.67969,12535.67969,3376580000
26/03/19,12598.4502,12672.73047,12578.87012,12641.36035,12641.36035,3266050000
27/03/19,12635.25,12662.5,12520.2002,12591.71973,12591.71973,3372930000
28/03/19,12601.20996,12641.07031,12555.83008,12632.58008,12632.58008,3158170000
29/03/19,12691.76953,12704.58984,12644.48047,12696.87988,12696.87988,3740700000
01/04/19,12775.83984,12843.9502,12773.53027,12836.03027,12836.03027,3500760000
02/04/19,12840.44043,12841.82031,12784.70996,12819.04981,12819.04981,3246900000
03/04/19,12819.05957,12882.57031,12803.87012,12833.59961,12833.59961,3550240000
04/04/19,12833.32031,12872.49023,12818.83008,12868.74023,12868.74023,3015180000
05/04/19,12889.37012,12927.90039,12880.19043,12927.71973,12927.71973,3146820000
08/04/19,12927.73047,12943.34961,12888.87012,12943.33984,12943.33984,3054030000
09/04/19,12892.04981,12892.04981,12834.4502,12849.70996,12849.70996,3007980000
10/04/19,12867.33984,12898.26953,12852.87988,12887.36035,12887.36035,3062380000
11/04/19,12892.62012,12910.40039,12856.24023,12887.12012,12887.12012,2938540000
12/04/19,12955.66016,12994.98047,12938.04981,12969.54004,12969.54004,3688490000
15/04/19,12979.26953,12983.25,12936.5,12956.67969,12956.67969,3088330000
16/04/19,12986.29981,13002.83984,12934.25,12952.24023,12952.24023,3402210000
17/04/19,12984.33008,12995.59961,12891.44043,12907.11035,12907.11035,3602300000
18/04/19,12912.17969,12938.75,12869.84961,12922.70996,12922.70996,3506850000
22/04/19,12900.41016,12920.82031,12886.79981,12914.28027,12914.28027,2997950000
23/04/19,12916.66992,13010.99023,12910.78027,12993.84961,12993.84961,3635030000
24/04/19,12993.86035,12993.86035,12938.54981,12951.62988,12951.62988,3448960000
25/04/19,12907.08008,12939.86035,12850.12012,12912.95996,12912.95996,3425280000
26/04/19,12923.66016,12991.29981,12910.87988,12991.2002,12991.2002,3248500000
29/04/19,12992.73047,13037,12990.75,13008.05957,13008.05957,3118780000
30/04/19,13027.50977,13067.03027,12968.9502,13060.65039,13060.65039,3919330000
01/05/19,13066.08008,13069.08984,12944.94043,12946.12988,12946.12988,3645850000
02/05/19,12939.04004,12970.65039,12860.61035,12929.55957,12929.55957,3778890000
03/05/19,12977.32031,13044.42969,12977.32031,13037.87988,13037.87988,3338120000
06/05/19,13037.87988,13037.87988,12851.07031,12976.66992,12976.66992,3181520000
07/05/19,12883.05957,12883.05957,12703.19043,12778.5,12778.5,3767100000
08/05/19,12766.96973,12834.76953,12748.37012,12766.69043,12766.69043,3485790000
09/05/19,12673.62012,12750.44043,12591.79004,12731.34961,12731.34961,3638820000
10/05/19,12702.07031,12820.2002,12569.83984,12788.13965,12788.13965,3529600000
13/05/19,12617.21973,12617.21973,12480.26953,12526.70996,12526.70996,3894030000
14/05/19,12560.99023,12686.53027,12559.62012,12620,12620,3322720000
